curated_row_id,source_file,source_row_hash,raw_source_file,raw_match_status,raw_match_count,raw_row_hash,raw_match_notes,referencenumber,id,daterequested,requesttype,borough,mainstreet,crossstreet1,crossstreet2,statusdescription,inclusion_status,inclusion_basis,provenance_status,review_required,review_notes
45,output/data_cb5_signal_studies.csv,78a48f3c4700645dfdea0965f71a212a4f87df38f2387f68b3fc7fa7e369056f,data_raw/signal_studies_citywide.csv,matched,1,78a48f3c4700645dfdea0965f71a212a4f87df38f2387f68b3fc7fa7e369056f,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ25-0285B,214130,2025-01-28T00:00:00.000,Traffic Signal,Queens,ELIOT AVENUE,84 STREET,85 STREET,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
46,output/data_cb5_signal_studies.csv,8b5151a10ca30cf234b0c8f8262f61ac3324ea6f82a71174a42e7a0db4f329a7,data_raw/signal_studies_citywide.csv,matched,1,8b5151a10ca30cf234b0c8f8262f61ac3324ea6f82a71174a42e7a0db4f329a7,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ25-0271,214116,2025-01-30T00:00:00.000,All-Way Stop,Queens,MYRTLE AVENUE,72 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
47,output/data_cb5_signal_studies.csv,30b4258ea83fb67595d140e891863a8face9aa6f497bc486d61d97d8e07ef2d3,data_raw/signal_studies_citywide.csv,matched,1,30b4258ea83fb67595d140e891863a8face9aa6f497bc486d61d97d8e07ef2d3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ25-0179B,214024,2025-01-03T00:00:00.000,Leading Pedestrian Interval,Queens,MYRTLE AVENUE,CYPRESS HILLS STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
48,output/data_cb5_signal_studies.csv,cbc6af7fbbabe50f6417aaf84bbeaf4a7ea89bde1e1eaa2fbfe57a8e26389efd,data_raw/signal_studies_citywide.csv,matched,1,cbc6af7fbbabe50f6417aaf84bbeaf4a7ea89bde1e1eaa2fbfe57a8e26389efd,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ25-0172,214017,2025-01-19T00:00:00.000,All-Way Stop,Queens,CYPRESS AVENUE,PUTNAM AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
49,output/data_cb5_signal_studies.csv,f97e932ea146251ae32ffc84b5674fc481a161f8637c428a29267571d6bd0d43,data_raw/signal_studies_citywide.csv,matched,1,f97e932ea146251ae32ffc84b5674fc481a161f8637c428a29267571d6bd0d43,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ25-0094B,213939,2025-01-15T00:00:00.000,Leading Pedestrian Interval,Queens,METROPOLITAN AVENUE,FOREST AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
50,output/data_cb5_signal_studies.csv,12f023a7d0bff709a98f8538fdd7e41054fa754827a604e9718bec5ed3c0ca1c,data_raw/signal_studies_citywide.csv,matched,1,12f023a7d0bff709a98f8538fdd7e41054fa754827a604e9718bec5ed3c0ca1c,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3747B,213583,2024-12-02T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,GATES AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
51,output/data_cb5_signal_studies.csv,4a05bd2c164a457051965e96b25b0d6b3924e5005a2cdaec06c70aa177eba4a8,data_raw/signal_studies_citywide.csv,matched,1,4a05bd2c164a457051965e96b25b0d6b3924e5005a2cdaec06c70aa177eba4a8,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3746B,213582,2024-12-02T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,BLEECKER STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
52,output/data_cb5_signal_studies.csv,f5cd10f4d1b8e0ac95709f069e2db8cb76e7bd1f2152efe90ebbf54a382ed1f7,data_raw/signal_studies_citywide.csv,matched,1,f5cd10f4d1b8e0ac95709f069e2db8cb76e7bd1f2152efe90ebbf54a382ed1f7,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3719,211561,2024-11-22T00:00:00.000,All-Way Stop,Queens,72 PLACE,53 ROAD,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
53,output/data_cb5_signal_studies.csv,3c53cf792b0ede09c24b7b293ffe3bf5733686cc092b1e78a96795011b6a3743,data_raw/signal_studies_citywide.csv,matched,1,3c53cf792b0ede09c24b7b293ffe3bf5733686cc092b1e78a96795011b6a3743,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3675,211517,2024-11-15T00:00:00.000,All-Way Stop,Queens,67 AVENUE,60 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
54,output/data_cb5_signal_studies.csv,fab8cded2a519bb34063ff7ebc93898817af9672d9bf1ddb00243d412cde9951,data_raw/signal_studies_citywide.csv,matched,1,fab8cded2a519bb34063ff7ebc93898817af9672d9bf1ddb00243d412cde9951,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3662,211504,2024-11-14T00:00:00.000,All-Way Stop,Queens,60 ROAD,60 STREET,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
55,output/data_cb5_signal_studies.csv,4d2849a79a7e73869ff3bc9cfaadd993b0e5c428a4d0a17c69ec9390879b7b9c,data_raw/signal_studies_citywide.csv,matched,1,4d2849a79a7e73869ff3bc9cfaadd993b0e5c428a4d0a17c69ec9390879b7b9c,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3522,211364,2024-10-25T00:00:00.000,All-Way Stop,Queens,63 AVENUE,83 PLACE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
56,output/data_cb5_signal_studies.csv,b4d5dbf0d3dfc2564c4df634bb47e831d1ce77c9df9c98139ef851c38c983af6,data_raw/signal_studies_citywide.csv,matched,1,b4d5dbf0d3dfc2564c4df634bb47e831d1ce77c9df9c98139ef851c38c983af6,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3516B,211358,2024-10-30T00:00:00.000,Traffic Signal,Queens,SENECA AVENUE,CATALPA AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
57,output/data_cb5_signal_studies.csv,06eafe5a2ea4496ba1fa919fc012774918400695aceff408005c1322b0a8e145,data_raw/signal_studies_citywide.csv,matched,1,06eafe5a2ea4496ba1fa919fc012774918400695aceff408005c1322b0a8e145,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3431,211273,2024-08-09T00:00:00.000,Traffic Signal,Queens,PUTNAM AVENUE,WOODWARD AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
58,output/data_cb5_signal_studies.csv,1b1bc2167f8331ede89be9cd8ca2e8a0a6a100d2c74aca588b9a243e4ac73c54,data_raw/signal_studies_citywide.csv,matched,1,1b1bc2167f8331ede89be9cd8ca2e8a0a6a100d2c74aca588b9a243e4ac73c54,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3155,210997,2024-09-23T00:00:00.000,All-Way Stop,Queens,STEPHEN STREET,WYCKOFF AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
59,output/data_cb5_signal_studies.csv,1f2a74b65b8db4b65d4717ac6f0e1c1528bee5fe3fb7e46e0b495cb779609765,data_raw/signal_studies_citywide.csv,matched,1,1f2a74b65b8db4b65d4717ac6f0e1c1528bee5fe3fb7e46e0b495cb779609765,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3096B,210938,2024-09-23T00:00:00.000,Accessible Pedestrian Signal,Queens,WOODHAVEN BOULEVARD,DRY HARBOR ROAD,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
60,output/data_cb5_signal_studies.csv,86718325694633a2708522d1566fa4028b8fb1569c3f9fd9ecb0f69bea50743c,data_raw/signal_studies_citywide.csv,matched,1,86718325694633a2708522d1566fa4028b8fb1569c3f9fd9ecb0f69bea50743c,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-3033,210875,2024-09-24T00:00:00.000,Traffic Signal,Queens,PENELOPE AVENUE,79 STREET,,Signal Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
61,output/data_cb5_signal_studies.csv,e2f0a14dc08254705b45d04f1c9e23141d5cc15c3246b7db32ac09fbb93d8b37,data_raw/signal_studies_citywide.csv,matched,1,e2f0a14dc08254705b45d04f1c9e23141d5cc15c3246b7db32ac09fbb93d8b37,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2945,210787,2024-09-10T00:00:00.000,All-Way Stop,Queens,65 STREET,CATALPA AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
62,output/data_cb5_signal_studies.csv,518ddeabf5dc7517534dbe8dbbf363f07d72cfdac57022b8df469e42eb628d5b,data_raw/signal_studies_citywide.csv,matched,1,518ddeabf5dc7517534dbe8dbbf363f07d72cfdac57022b8df469e42eb628d5b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2882,210724,2024-09-06T00:00:00.000,All-Way Stop,Queens,DRY HARBOR ROAD,85 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
63,output/data_cb5_signal_studies.csv,95ebd3d0fa86528f966e10ee4ca8a81b8d61a29e808876115ce117fd097a0536,data_raw/signal_studies_citywide.csv,matched,1,95ebd3d0fa86528f966e10ee4ca8a81b8d61a29e808876115ce117fd097a0536,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2843,210685,2024-09-04T00:00:00.000,All-Way Stop,Queens,66 ROAD,71 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
64,output/data_cb5_signal_studies.csv,2ef5fda2e5cdf10df4cab6ed029d90d083c8f493390d7617815bca0675810cda,data_raw/signal_studies_citywide.csv,matched,1,2ef5fda2e5cdf10df4cab6ed029d90d083c8f493390d7617815bca0675810cda,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2742B,210584,2024-08-06T00:00:00.000,Leading Pedestrian Interval,Queens,METROPOLITAN AVENUE,GRANDVIEW AVENUE,NURGE AVENUE,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
65,output/data_cb5_signal_studies.csv,45423ba25d2ca40df74903e1b2ed44a6282b35d17c861bc9d9e9f2fe6edf36c6,data_raw/signal_studies_citywide.csv,matched,1,45423ba25d2ca40df74903e1b2ed44a6282b35d17c861bc9d9e9f2fe6edf36c6,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2734B,210576,2024-08-06T00:00:00.000,Traffic Signal,Queens,64 PLACE,CENTRAL AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
66,output/data_cb5_signal_studies.csv,64a9bdefabe98fb526bfa8a398213f9423842e0e7f25706be5f17bc959ad0e55,data_raw/signal_studies_citywide.csv,matched,1,64a9bdefabe98fb526bfa8a398213f9423842e0e7f25706be5f17bc959ad0e55,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2733B,210575,2024-07-31T00:00:00.000,Leading Pedestrian Interval,Queens,ELIOT AVENUE,74 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
67,output/data_cb5_signal_studies.csv,46ad76fdf9d593c59c0323f4cfd6f1dedd77fc4690b2022d97c8ff1f3f157f5c,data_raw/signal_studies_citywide.csv,matched,1,46ad76fdf9d593c59c0323f4cfd6f1dedd77fc4690b2022d97c8ff1f3f157f5c,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2699,210541,2024-08-23T00:00:00.000,Traffic Signal,Queens,ANDREWS AVENUE,55 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
68,output/data_cb5_signal_studies.csv,68eb9d3e940e9c289b2f30796ba798e88acbc409d1a210843dd18728ffb50532,data_raw/signal_studies_citywide.csv,matched,1,68eb9d3e940e9c289b2f30796ba798e88acbc409d1a210843dd18728ffb50532,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ24-2689,210531,2024-08-22T00:00:00.000,All-Way Stop,Queens,76 STREET,58 AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
