id,referencenumber,studyunit,datecreated,externalreferencenumber,daterequested,statusdescription,studystatus,statusdate,requesttype,dateassigned,borough,locationtype,mainstreet,crossstreet1,crossstreet2,midblock,removal,visionzero,seasonal,hurricanesandy,schoolhold,consultant,schoolcrossing,targetdate,locationnotes,schoolname,am_count,pm_count,schooldismissal,pedestriancount,gap,speed,compassdirectionone,oldreferencenumber,atr_receivedate,atr_requestdate,warrantdescription,warrantsstudytype,tentativesignalinstalldate,am_count2,pm_count2,midday_count,pedestriancount2,gap2,speed2,compassdirectiontwo,aw_installdate,schoolnumber,findings,signalinstalldate,midday_count2,schooldismissal2,otherstudies,warrantssatisfieddate,otherstudies2
213583,CQ24-3747B,SE,2024-12-02T17:16:54.000,DOT-676806-W6T6,2024-12-02T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2025-01-31T00:00:00.000,Accessible Pedestrian Signal,2024-12-02T00:00:00.000,Queens,Intersection,FRESH POND ROAD,GATES AVENUE,,No,No,No,No,No,No,No,No,2025-02-24T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213582,CQ24-3746B,SE,2024-12-02T17:05:19.000,DOT-676805-C7B0,2024-12-02T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2025-01-02T00:00:00.000,Accessible Pedestrian Signal,2024-12-02T00:00:00.000,Queens,Intersection,FRESH POND ROAD,BLEECKER STREET,,No,No,No,No,No,No,No,No,2025-03-24T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211561,CQ24-3719,ICU,2024-11-22T14:55:58.000,DOT-675612-D9F1,2024-11-22T00:00:00.000,Study Request Denial,CLOSED,2025-03-25T00:00:00.000,All-Way Stop,2025-02-20T00:00:00.000,Queens,Intersection,72 PLACE,53 ROAD,,No,No,No,No,No,No,No,Yes,,,PS58 SCHOOL OF HEROES / IS 73 THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,2025-03-03T00:00:00.000,2025-03-03T00:00:00.000,2025-03-03T00:00:00.000,2025-03-03T00:00:00.000,2025-03-03T00:00:00.000,2025-03-03T00:00:00.000,N,,,,,,,,,,,,,,,,,,,,,,
211517,CQ24-3675,ICU,2024-11-18T12:44:49.000,DOT-674660-C5T6,2024-11-15T00:00:00.000,Study Request Denial,CLOSED,2024-12-16T00:00:00.000,All-Way Stop,2024-11-26T00:00:00.000,Queens,Intersection,67 AVENUE,60 STREET,,No,No,No,No,No,No,No,No,,,,2024-12-04T00:00:00.000,2024-12-04T00:00:00.000,2024-12-04T00:00:00.000,2024-12-04T00:00:00.000,2024-12-04T00:00:00.000,2024-12-04T00:00:00.000,N,CQ21-0557,,,,,,,,2024-12-04T00:00:00.000,,,,,,,,,,,,,
211504,CQ24-3662,ICU,2024-11-15T09:24:11.000,DOT-674383-V0B7,2024-11-14T00:00:00.000,A/W Approval,CLOSED,2025-04-21T00:00:00.000,All-Way Stop,2025-02-20T00:00:00.000,Queens,Intersection,60 ROAD,60 STREET,,No,No,No,No,No,No,No,Yes,,,P.S. 153 MASPEHT ELEM,2025-02-25T00:00:00.000,2025-02-25T00:00:00.000,2025-02-25T00:00:00.000,2025-02-25T00:00:00.000,2025-02-25T00:00:00.000,2025-02-25T00:00:00.000,,CQ20-0347,2025-04-15T00:00:00.000,2025-03-24T00:00:00.000,Warrant 1 - Volume Warrant,All-Way,,,,2025-02-25T00:00:00.000,,,,,,,,,,,,,
211364,CQ24-3522,ICU,2024-10-30T12:31:01.000,DOT-671338-Y0B4,2024-10-25T00:00:00.000,Study Request Denial,CLOSED,2025-03-17T00:00:00.000,All-Way Stop,2025-01-31T00:00:00.000,Queens,Intersection,63 AVENUE,83 PLACE,,No,No,No,No,No,No,No,Yes,,,ANGELA'S DAYCARE,2025-02-14T00:00:00.000,2025-02-14T00:00:00.000,2025-02-14T00:00:00.000,2025-02-14T00:00:00.000,2025-02-14T00:00:00.000,2025-02-14T00:00:00.000,,CQ07-2083,,,,,,,,2025-02-14T00:00:00.000,,,,,,,,,,,,,
211358,CQ24-3516B,SE,2024-10-30T10:02:43.000,DOT-672111-P5C2,2024-10-30T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2025-02-03T00:00:00.000,Traffic Signal,2024-10-30T00:00:00.000,Queens,Intersection,SENECA AVENUE,CATALPA AVENUE,,No,No,No,No,No,No,No,No,2025-02-18T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211273,CQ24-3431,ICU,2024-10-24T12:58:58.000,DOT-661229-S5H0,2024-08-09T00:00:00.000,Study Request Denial,CLOSED,2025-03-13T00:00:00.000,Traffic Signal,2025-01-17T00:00:00.000,Queens,Intersection,PUTNAM AVENUE,WOODWARD AVENUE,,No,No,No,No,No,No,No,Yes,,,SAINT MATTHIAS SCHOOL,2025-01-23T00:00:00.000,2025-01-23T00:00:00.000,2025-01-23T00:00:00.000,2025-01-23T00:00:00.000,2025-01-23T00:00:00.000,2025-01-23T00:00:00.000,,CQ19-1278,,,,,,,,2025-01-23T00:00:00.000,,,,,,,,,,,,,
210997,CQ24-3155,ICU,2024-10-02T11:31:52.000,DOT-666972-Y1B8; DOT-688141-R3P9; DOT-690793-H2P7,2024-09-23T00:00:00.000,Study Request Denial,CLOSED,2025-03-13T00:00:00.000,All-Way Stop,2024-10-03T00:00:00.000,Queens,Intersection,STEPHEN STREET,WYCKOFF AVENUE,,No,No,No,No,No,No,No,No,,,,2024-10-04T00:00:00.000,2024-10-04T00:00:00.000,2024-10-04T00:00:00.000,2024-10-04T00:00:00.000,2024-10-04T00:00:00.000,2024-10-04T00:00:00.000,,CQ17-3841,2025-01-23T00:00:00.000,2024-12-11T00:00:00.000,,,,,,2024-10-04T00:00:00.000,,,,,,,,,,,,,
210938,CQ24-3096B,SE,2024-10-01T10:34:05.000,DOT-667044-Q2TB,2024-09-23T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-11-23T00:00:00.000,Accessible Pedestrian Signal,2024-09-23T00:00:00.000,Queens,Intersection,WOODHAVEN BOULEVARD,DRY HARBOR ROAD,,No,No,No,No,No,No,No,No,2025-01-13T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210875,CQ24-3033,ICU,2024-09-24T14:07:38.000,DOT-667239-K9S2,2024-09-24T00:00:00.000,Signal Approval,CLOSED,2024-10-21T00:00:00.000,Traffic Signal,2024-09-24T00:00:00.000,Queens,Intersection,PENELOPE AVENUE,79 STREET,,No,No,No,No,No,No,No,Yes,,,P.S. 049 DOROTHY BONAWIT KOLE,2024-09-30T00:00:00.000,2024-09-30T00:00:00.000,2024-09-30T00:00:00.000,2024-09-30T00:00:00.000,2024-09-30T00:00:00.000,2024-09-30T00:00:00.000,,,,,Warrant 4 - Pedestrian Peak Hour Volume,Traffic Signal,,,,2024-09-30T00:00:00.000,,,,,,,,,,,,,
210787,CQ24-2945,ICU,2024-09-13T14:53:36.000,DOT-665328-C2H4,2024-09-10T00:00:00.000,Study Request Denial,CLOSED,2024-10-02T00:00:00.000,All-Way Stop,2024-09-16T00:00:00.000,Queens,Intersection,65 STREET,CATALPA AVENUE,,No,No,No,No,No,No,No,No,,,,2024-09-17T00:00:00.000,2024-09-17T00:00:00.000,2024-09-17T00:00:00.000,2024-09-17T00:00:00.000,2024-09-17T00:00:00.000,2024-09-17T00:00:00.000,,CQ20-2164,,,,,,,,2024-09-17T00:00:00.000,,,,,,,,,,,,,
210724,CQ24-2882,ICU,2024-09-09T09:50:31.000,DOT-664743-D2X9; DOT-723134-T7X2,2024-09-06T00:00:00.000,Study Request Denial,CLOSED,2025-03-17T00:00:00.000,All-Way Stop,2025-01-31T00:00:00.000,Queens,Intersection,DRY HARBOR ROAD,85 STREET,,No,No,No,No,No,No,No,Yes,,,RESURRECTION ASCENSION CATHOLIC ACADEMY,2025-02-12T00:00:00.000,2025-02-12T00:00:00.000,2025-02-12T00:00:00.000,2025-02-12T00:00:00.000,2025-02-12T00:00:00.000,2025-02-12T00:00:00.000,,CQ03-0969,,,,,,,,2025-02-12T00:00:00.000,,,,,,,,,,,,,
210685,CQ24-2843,ICU,2024-09-04T13:08:56.000,DOT-664258-B4T2,2024-09-04T00:00:00.000,Study Request Denial,CLOSED,2025-03-12T00:00:00.000,All-Way Stop,2025-01-17T00:00:00.000,Queens,Intersection,66 ROAD,71 STREET,,No,No,No,No,No,No,No,Yes,,,Q255 D75 @ PS 128,2025-01-21T00:00:00.000,2025-01-21T00:00:00.000,2025-01-21T00:00:00.000,2025-01-21T00:00:00.000,2025-01-21T00:00:00.000,2025-01-21T00:00:00.000,,,,,,,,,,2025-01-21T00:00:00.000,,,,,,,,,,,,,
210584,CQ24-2742B,SE,2024-08-28T16:42:21.000,DOT-660154-Q9F9,2024-08-06T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2025-03-21T00:00:00.000,Leading Pedestrian Interval,2024-08-06T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,GRANDVIEW AVENUE,NURGE AVENUE,No,No,No,No,No,No,No,No,2024-11-21T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210576,CQ24-2734B,SE,2024-08-28T15:15:22.000,DOT-660488-Q7D8,2024-08-06T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-09-10T00:00:00.000,Traffic Signal,2024-08-06T00:00:00.000,Queens,Intersection,64 PLACE,CENTRAL AVENUE,,No,No,No,No,No,No,No,No,2024-10-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210575,CQ24-2733B,SE,2024-08-28T13:47:08.000,DOT-660020-F1J9,2024-07-31T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2025-02-28T00:00:00.000,Leading Pedestrian Interval,2024-07-31T00:00:00.000,Queens,Intersection,ELIOT AVENUE,74 STREET,,No,No,No,No,No,No,No,No,2024-11-20T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210541,CQ24-2699,ICU,2024-08-23T10:10:58.000,DOT-662927-Q8M8,2024-08-23T00:00:00.000,Study Request Denial,CLOSED,2025-02-10T00:00:00.000,Traffic Signal,2024-12-12T00:00:00.000,Queens,Intersection,ANDREWS AVENUE,55 STREET,,No,No,No,No,No,No,No,Yes,,,P.S. 290 A.C.E. ACADEMY FOR SCHOLARS.,2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,2024-12-16T00:00:00.000,2024-12-16T00:00:00.000,,CQ19-2053,,,,,,,,2024-12-16T00:00:00.000,,,,,,,,,,,,,
210531,CQ24-2689,ICU,2024-08-22T10:40:07.000,DOT-662774-T7S2,2024-08-22T00:00:00.000,Study Request Denial,CLOSED,2024-11-12T00:00:00.000,All-Way Stop,2024-09-03T00:00:00.000,Queens,Intersection,76 STREET,58 AVENUE,,No,No,No,No,No,No,No,No,,,,2024-09-05T00:00:00.000,2024-09-05T00:00:00.000,2024-09-05T00:00:00.000,2024-09-05T00:00:00.000,2024-09-05T00:00:00.000,2024-09-05T00:00:00.000,,,,,,,,,,2024-09-05T00:00:00.000,,,,,,,,,,,,,
209516,CQ24-2671,ICU,2024-08-20T15:03:53.000,DOT-658840-Q6Q7,2024-07-23T00:00:00.000,Consultant Study In Progress / Under Review,CLOSED,2024-08-20T00:00:00.000,Consultant/Capital Project (ICU),,Queens,Intersection,WOODHAVEN BOULEVARD,EVERTON STREET,,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209426,CQ24-2581,ICU,2024-08-13T14:32:52.000,DOT-661532-M2B3,2024-08-13T00:00:00.000,Study Request Denial,CLOSED,2025-07-03T00:00:00.000,All-Way Stop,2025-06-13T00:00:00.000,Queens,Intersection,60 AVENUE,71 STREET,,No,No,No,No,No,No,No,No,,,,2025-06-17T00:00:00.000,2025-06-17T00:00:00.000,2025-06-17T00:00:00.000,2025-06-17T00:00:00.000,2025-06-17T00:00:00.000,2025-06-17T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,
209347,CQ24-2502B,SE,2024-08-05T11:33:30.000,DOT-656675-J4Q8,2024-07-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-10-17T00:00:00.000,Traffic Signal,2024-07-09T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,FOREST AVENUE,,No,No,No,No,No,No,No,No,2024-10-29T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209346,CQ24-2501B,SE,2024-08-05T11:05:17.000,DOT-656602-P1Q1,2024-07-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-08-22T00:00:00.000,Traffic Signal,2024-07-09T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,ST NICHOLAS AVENUE,,No,No,No,No,No,No,No,No,2024-10-29T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209343,CQ24-2498B,SE,2024-08-05T10:10:28.000,DOT-656810-D3P8,2024-07-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2025-02-14T00:00:00.000,Left Turn Arrow/Signal,2024-07-09T00:00:00.000,Queens,Intersection,FRESH POND ROAD,METROPOLITAN AVENUE,,No,No,No,No,No,No,No,No,2024-08-19T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209253,CQ24-2408,ICU,2024-07-30T17:32:57.000,DOT-659869-W7R0,2024-07-30T00:00:00.000,Study Request Denial,CLOSED,2025-01-14T00:00:00.000,Traffic Signal,2024-08-07T00:00:00.000,Queens,Intersection,ST FELIX AVENUE,60 STREET,,No,No,No,Yes,No,No,No,No,,,P.S. 068 CAMBRIDGE,2024-08-12T00:00:00.000,2024-08-12T00:00:00.000,2024-11-06T00:00:00.000,2024-08-12T00:00:00.000,2024-08-12T00:00:00.000,2024-08-12T00:00:00.000,,,,,,,,2024-11-06T00:00:00.000,2024-11-06T00:00:00.000,2024-08-12T00:00:00.000,2024-11-06T00:00:00.000,2024-11-06T00:00:00.000,2024-11-06T00:00:00.000,,,,,,,,,,
209075,CQ24-2230B,SE,2024-07-12T15:54:57.000,DOT-653381-H3Y4,2024-06-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-09-23T00:00:00.000,Traffic Signal,2024-06-14T00:00:00.000,Queens,Stretch,JUNIPER BOULEVARD SOUTH,69 PLACE,80 STREET,No,No,No,No,No,No,No,No,2024-09-06T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209059,CQ24-2214B,SE,2024-07-12T11:58:56.000,DOT-650966-K9Y1,2024-06-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-10-01T00:00:00.000,Traffic Signal,2024-06-14T00:00:00.000,Queens,Intersection,FRESH POND ROAD,67 AVENUE,,No,No,No,No,No,No,No,No,2024-09-02T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209019,CQ24-2174B,SE,2024-07-10T11:33:54.000,DOT-649248-T6Z3,2024-05-20T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-09-04T00:00:00.000,Traffic Signal,2024-05-20T00:00:00.000,Queens,Intersection,MAURICE AVENUE,BORDEN AVENUE,,No,No,No,No,No,No,No,No,2024-08-07T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208997,CQ24-2152B,SE,2024-07-03T16:47:13.000,DOT-649251-P2Q2,2024-05-20T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-09-14T00:00:00.000,Traffic Signal,2024-05-20T00:00:00.000,Queens,Intersection,67 ROAD,73 PLACE,,No,No,No,No,No,No,No,No,2024-09-05T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208995,CQ24-2150B,SE,2024-07-03T16:09:27.000,DOT-649310-P7P3,2024-05-20T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-10-17T00:00:00.000,Leading Pedestrian Interval,2024-05-20T00:00:00.000,Queens,Intersection,GRAND AVENUE,72 STREET,,No,No,No,No,No,No,No,No,2024-09-05T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208977,CQ24-2132B,SE,2024-07-03T11:48:55.000,DOT-646884-R3N9,2024-05-14T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-10-05T00:00:00.000,Leading Pedestrian Interval,2024-05-14T00:00:00.000,Queens,Intersection,GRAND AVENUE,HAMILTON PLACE,,No,No,No,No,No,No,No,No,2024-08-21T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208963,CQ24-2118,ICU,2024-07-02T11:07:55.000,,2024-07-02T00:00:00.000,Signal Approval,CLOSED,2024-07-24T00:00:00.000,Traffic Signal,2024-07-02T00:00:00.000,Queens,MidBlock,METROPOLITAN AVENUE,65 LANE,MT OLIVET CRESCENT,No,No,No,No,No,No,No,Yes,,,MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL,2024-07-10T00:00:00.000,2024-07-10T00:00:00.000,2024-07-10T00:00:00.000,2024-07-10T00:00:00.000,2024-07-10T00:00:00.000,2024-07-10T00:00:00.000,,,,,Warrant 3 - Peak Hour,Traffic Signal,,,,2024-07-10T00:00:00.000,,,,,,,,,,,,,
208935,CQ24-2090,ICU,2024-06-27T12:02:11.000,DOT-655529-X9B3,2024-06-27T00:00:00.000,Study Request Denial,CLOSED,2024-08-27T00:00:00.000,All-Way Stop,2024-06-28T00:00:00.000,Queens,Intersection,FAIRVIEW AVENUE,LINDEN STREET,,No,No,No,No,No,No,No,No,,,,2024-07-01T00:00:00.000,2024-07-01T00:00:00.000,2024-07-01T00:00:00.000,2024-07-01T00:00:00.000,2024-07-01T00:00:00.000,2024-07-01T00:00:00.000,,CQ08-0174,,,,,,,,2024-07-01T00:00:00.000,,,,,,,,,,,,,
208934,CQ24-2089,ICU,2024-06-27T11:56:21.000,DOT-655531-H8H5,2024-06-27T00:00:00.000,Study Request Denial,CLOSED,2024-09-04T00:00:00.000,All-Way Stop,2024-06-28T00:00:00.000,Queens,Intersection,WOODWARD AVENUE,STOCKHOLM STREET,,No,No,No,No,No,No,No,No,,,,2024-07-11T00:00:00.000,2024-07-11T00:00:00.000,2024-07-11T00:00:00.000,2024-07-11T00:00:00.000,2024-07-11T00:00:00.000,2024-07-11T00:00:00.000,,,,,,,,,,2024-07-11T00:00:00.000,,,,,,,,,,,,,
208909,CQ24-2064,ICU,2024-06-21T15:43:38.000,DOT-654461-W5V2,2024-06-21T00:00:00.000,Study Request Denial,CLOSED,2024-08-27T00:00:00.000,All-Way Stop,2024-06-28T00:00:00.000,Queens,Intersection,FRESH POND ROAD,59 AVENUE,,No,No,No,Yes,No,No,No,No,,,,2024-07-09T00:00:00.000,2024-07-09T00:00:00.000,2024-07-09T00:00:00.000,2024-07-09T00:00:00.000,2024-07-09T00:00:00.000,2024-07-09T00:00:00.000,,CQ05-0452,,,,,,,,2024-07-09T00:00:00.000,,,,,,,,,,,,,
208892,CQ24-2047,ICU,2024-06-17T14:25:15.000,DOT-654078-V3H1,2024-06-17T00:00:00.000,Study Request Denial,CLOSED,2024-11-18T00:00:00.000,All-Way Stop,2024-09-16T00:00:00.000,Queens,Intersection,69 AVENUE,ONDERDONK AVENUE,,No,No,No,No,No,No,No,Yes,,,SAINT MATTHIAS SCHOOL,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,,CQ18-0032,,,,,,,,2024-09-18T00:00:00.000,,,,,,,,,,,,,
208871,CQ24-2026,ICU,2024-06-14T10:49:29.000,DOT-653774-M3B0,2024-06-14T00:00:00.000,Study Request Denial,CLOSED,2025-02-10T00:00:00.000,Traffic Signal,2024-12-12T00:00:00.000,Queens,Intersection,CORNELIA STREET,WOODWARD AVENUE,,No,No,No,No,No,No,No,Yes,,,SAINT MATTHIAS SCHOOL,2025-12-19T00:00:00.000,2025-12-19T00:00:00.000,2025-12-19T00:00:00.000,2025-12-19T00:00:00.000,2024-12-19T00:00:00.000,2024-12-19T00:00:00.000,,CQ99-1165,,,,,,,,2024-12-19T00:00:00.000,,,,,,,,,,,,,
208805,CQ24-1960,ICU,2024-06-11T07:13:53.000,DOT-653131-G6B0,2024-06-10T00:00:00.000,Study Request Denial,CLOSED,2024-09-24T00:00:00.000,All-Way Stop,2024-08-02T00:00:00.000,Queens,Intersection,81 STREET,58 AVENUE,,No,No,No,No,No,No,No,No,,,,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,,CQ20-1781,,,,,,,,2024-08-13T00:00:00.000,,,,,,,,,,,,,
208796,CQ24-1951B,SE,2024-06-10T18:00:56.000,DOT-652484-N0M9,2024-06-10T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-09-12T00:00:00.000,Traffic Signal,2024-06-10T00:00:00.000,Queens,Intersection,FRESH POND ROAD,METROPOLITAN AVENUE,,No,No,No,No,No,No,No,No,2024-08-29T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208637,CQ24-1792,ICU,2024-05-29T11:32:54.000,DOT-651044-Q9Y5,2024-05-28T00:00:00.000,Study Request Denial,CLOSED,2024-10-16T00:00:00.000,All-Way Stop,2024-08-02T00:00:00.000,Queens,Intersection,52 COURT,74 STREET,,No,No,No,No,No,No,No,No,,,,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,,,,,,,,,,2024-08-13T00:00:00.000,,,,,,,,,,,,,
208552,CQ24-1707B,SE,2024-05-21T14:18:03.000,DOT-647033-L8F2,2024-05-07T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-11-07T00:00:00.000,Leading Pedestrian Interval,2024-05-07T00:00:00.000,Queens,Intersection,67 AVENUE,FOREST AVENUE,FAIRVIEW AVENUE,No,No,No,No,No,No,No,No,2024-08-21T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208516,CQ24-1671B,SE,2024-05-16T15:21:11.000,DOT-644676-C1F2,2024-04-17T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-05-29T00:00:00.000,Accessible Pedestrian Signal,2024-05-16T00:00:00.000,Queens,Intersection,DRY HARBOR ROAD,WOODHAVEN BOULEVARD,,No,No,No,No,No,No,No,No,2024-08-05T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208414,CQ24-1569,ICU,2024-05-07T14:23:08.000,DOT-647831-D6K8,2024-05-07T00:00:00.000,Study Request Denial,CLOSED,2024-12-16T00:00:00.000,All-Way Stop,2024-08-02T00:00:00.000,Queens,Intersection,COOPER AVENUE,65 STREET,,No,No,No,No,No,No,No,No,,,,2024-08-06T00:00:00.000,2024-08-06T00:00:00.000,2024-08-06T00:00:00.000,2024-08-06T00:00:00.000,2024-08-06T00:00:00.000,2024-08-06T00:00:00.000,,CQ19-1712,2024-10-16T00:00:00.000,2024-09-09T00:00:00.000,,,,,,2024-08-06T00:00:00.000,,,,,,,,,,,,,
208384,CQ24-1539B,SE,2024-05-02T18:45:19.000,DOT-643931-M1F5,2024-04-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-07-31T00:00:00.000,Traffic Signal,2024-04-09T00:00:00.000,Queens,Intersection,BLEECKER STREET,FRESH POND ROAD,,No,No,No,No,No,No,No,No,2024-07-30T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208346,CQ24-1501,ICU,2024-04-29T14:54:16.000,DOT-646660-Z4F8,2024-04-29T00:00:00.000,Study Request Denial,CLOSED,2024-08-26T00:00:00.000,All-Way Stop,2024-06-13T00:00:00.000,Queens,Intersection,60 PLACE,GROVE STREET,,No,No,No,No,No,No,No,Yes,,,NOTRE DAME CATHOLIC ACADEMY OF RIDGEWOOD,2024-06-24T00:00:00.000,2024-06-24T00:00:00.000,2024-06-24T00:00:00.000,2024-06-24T00:00:00.000,2024-06-24T00:00:00.000,2024-06-24T00:00:00.000,,CQ20-1575,,,,,,,,2024-06-24T00:00:00.000,,,,,,,,,,,,,
208324,CQ24-1479,ICU,2024-04-25T08:51:14.000,DOT-645632-B5S5,2024-04-24T00:00:00.000,A/W Approval,CLOSED,2024-05-23T00:00:00.000,All-Way Stop,2024-05-01T00:00:00.000,Queens,Intersection,62 STREET,68 AVENUE,,No,No,No,No,No,No,No,Yes,,,PS 088,2024-05-09T00:00:00.000,2024-05-09T00:00:00.000,2024-05-09T00:00:00.000,2024-05-09T00:00:00.000,2024-05-09T00:00:00.000,2024-05-09T00:00:00.000,,CQ20-1090,,,Warrant 1 - Volume Warrant,All-Way,,,,2024-05-09T00:00:00.000,,,,,2024-07-15T00:00:00.000,,,,,,,,
208119,CQ24-1274B,SE,2024-04-12T16:10:37.000,DOT-643925-J2J0,2024-04-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-07-31T00:00:00.000,Traffic Signal,2024-03-26T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,FOREST AVENUE,,No,No,No,No,No,No,No,No,2024-05-06T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208110,CQ24-1265B,SE,2024-04-12T15:31:10.000,DOT-638984-R6W7,2024-03-13T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-08-27T00:00:00.000,Left Turn Arrow/Signal,2024-03-13T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,79 LANE,,No,No,No,No,No,No,No,No,2024-06-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208109,CQ24-1264B,SE,2024-04-12T15:27:40.000,DOT-638982-D1T4,2024-03-13T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-08-27T00:00:00.000,Left Turn Arrow/Signal,2024-03-13T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,75 STREET,,No,No,No,No,No,No,No,No,2024-06-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208108,CQ24-1263B,SE,2024-04-12T15:20:49.000,DOT-638979-C6Q9,2024-03-13T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-08-27T00:00:00.000,Left Turn Arrow/Signal,2024-03-13T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,69 STREET,,No,No,No,No,No,No,No,No,2024-06-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208107,CQ24-1262B,SE,2024-04-12T15:17:21.000,DOT-638975-H7R1,2024-03-13T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-07-27T00:00:00.000,Left Turn Arrow/Signal,2024-03-13T00:00:00.000,Queens,Intersection,METROPOLITAN AVENUE,HIMROD STREET,56 STREET,No,No,No,No,No,No,No,No,2024-06-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
